id,label
3250,IL18BP
3251,IL1RAPL1
3252,IL21R
3253,IL24
3254,IL32
3255,IL33
3256,IL36RN
3257,IL4R
3258,IL6
3259,IL6R
3260,IL6ST
3261,IL7R
3262,ILDR2
3263,ILF2
3264,ILF3
3265,ILK
3266,ILVBL
3267,IMMP2L
3268,IMMT
3269,IMP3
3270,IMP4
3271,IMPA1
3272,IMPA2
3273,IMPACT
3274,IMPAD1
3275,IMPDH1
3276,IMPDH2
3277,INAFM1
3278,INCA1
3279,INCENP
3280,ING1
3281,ING3
3282,ING4
3283,INHBE
3284,INO80
3285,INO80C
3286,INO80E
3287,INPP1
3288,INPP5K
3289,INPPL1
3290,INSIG1
3291,INSIG2
3292,INSR
3293,INTS1
3294,INTS10
3295,INTS11
3296,INTS12
3297,INTS13
3298,INTS4
3299,INTS7
3300,INTS9
3301,INTU
3302,IP6K1
3303,IPO11
3304,IPO4
3305,IPO5
3306,IPO7
3307,IPO9
3308,IPPK
3309,IQCE
3310,IQCG
3311,IQGAP1
3312,IQGAP2
3313,IQGAP3
3314,IQSEC2
3315,IRAK1
3316,IRF2
3317,IRF2BP1
3318,IRF2BP2
3319,IRF2BPL
3320,IRF3
3321,IRF7
3322,IRGQ
3323,ISCA1
3324,ISCU
3325,ISG20
3326,ISL2
3327,ISOC1
3328,ISOC2
3329,ISPD
3330,IST1
3331,ISY1
3332,ISYNA1
3333,ITCH
3334,ITFG1
3335,ITFG2
3336,ITGA2
3337,ITGA3
3338,ITGA4
3339,ITGA5
3340,ITGA7
3341,ITGAV
3342,ITGB1
3343,ITGB2
3344,ITGB3BP
3345,ITGB4
3346,ITGB5
3347,ITGBL1
3348,ITIH2
3349,ITIH5
3350,ITIH6
3351,ITM2B
3352,ITM2C
3353,ITPA
3354,ITPK1
3355,ITPKA
3356,ITPR1
3357,ITPR2
3358,ITPR3
3359,ITSN2
3360,IVD
3361,IVL
3362,IWS1
3363,JADE1
3364,JADE2
3365,JAGN1
3366,JAKMIP1
3367,JARID2
3368,JMJD1C
3369,JMJD4
3370,JMJD7
3371,JMJD8
3372,JOSD1
3373,JOSD2
3374,JPH3
3375,JPH4
3376,JPX
3377,JTB
3378,JUN
3379,JUND
3380,JUP
3381,KALRN
3382,KANK1
3383,KANK2
3384,KANK3
3385,KANSL2
3386,KARS
3387,KAT14
3388,KAT2A
3389,KAT2B
3390,KAT5
3391,KATNA1
3392,KATNAL1
3393,KATNAL2
3394,KATNB1
3395,KATNBL1
3396,KAZN
3397,KBTBD11
3398,KBTBD2
3399,KBTBD4
3400,KBTBD6
3401,KCNAB2
3402,KCNC2
3403,KCNC4
3404,KCNC4-AS1
3405,KCND3
3406,KCNE1
3407,KCNG1
3408,KCNH1
3409,KCNH2
3410,KCNH6
3411,KCNIP3
3412,KCNJ5
3413,KCNK1
3414,KCNK10
3415,KCNK2
3416,KCNK5
3417,KCNMA1
3418,KCNMB4
3419,KCNQ4
3420,KCNQ5
3421,KCNT1
3422,KCNU1
3423,KCTD10
3424,KCTD11
3425,KCTD2
3426,KCTD5
3427,KDELC1
3428,KDELC2
3429,KDELR1
3430,KDELR2
3431,KDELR3
3432,KDM1A
3433,KDM1B
3434,KDM3A
3435,KDM4A
3436,KDM4B
3437,KDM4C
3438,KDM5A
3439,KDM5B
3440,KDM5D
3441,KDM6A
3442,KDM8
3443,KEAP1
3444,KHDC1
3445,KHDRBS1
3446,KHDRBS3
3447,KHNYN
3448,KIAA0040
3449,KIAA0090
3450,KIAA0100
3451,KIAA0141
3452,KIAA0232
3453,KIAA0319L
3454,KIAA0368
3455,KIAA0391
3456,KIAA0513
3457,KIAA0753
3458,KIAA0895
3459,KIAA0907
3460,KIAA0930
3461,KIAA1033
3462,KIAA1143
3463,KIAA1191
3464,KIAA1324
3465,KIAA1522
3466,KIAA1551
3467,KIAA1586
3468,KIAA1614
3469,KIAA1644
3470,KIAA1841
3471,KIAA2013
3472,KIF11
3473,KIF14
3474,KIF15
3475,KIF17
3476,KIF18A
3477,KIF18B
3478,KIF1BP
3479,KIF20A
3480,KIF22
3481,KIF23
3482,KIF24
3483,KIF25-AS1
3484,KIF26B
3485,KIF2C
3486,KIF5C
3487,KIFC3
3488,KIN
3489,KIRREL
3490,KIRREL2
3491,KL
3492,KLB
3493,KLC1
3494,KLC2
3495,KLC4
3496,KLF11
3497,KLF12
3498,KLF16
3499,KLF5
3500,KLF6
3501,KLF7
3502,KLF9
3503,KLHDC2
3504,KLHDC3
3505,KLHDC4
3506,KLHDC8B
3507,KLHL11
3508,KLHL18
3509,KLHL22
3510,KLHL23
3511,KLHL25
3512,KLHL26
3513,KLHL32
3514,KLHL35
3515,KLHL5
3516,KLHL7
3517,KLHL9
3518,KMO
3519,KMT2E
3520,KMT5A
3521,KMT5B
3522,KNL1
3523,KNOP1
3524,KNTC1
3525,KPNA2
3526,KPNA4
3527,KPTN
3528,KRCC1
3529,KRIT1
3530,KRR1
3531,KRT14
3532,KRT16
3533,KRT16P1
3534,KRT17
3535,KRT18
3536,KRT34
3537,KRT5
3538,KRT7
3539,KRT8
3540,KRT81
3541,KRT84
3542,KRT8P19
3543,KRTAP1-1
3544,KRTAP1-5
3545,KRTAP19-1
3546,KRTAP4-12
3547,KRTCAP2
3548,KTI12
3549,KTN1
3550,KXD1
3551,KYAT1
3552,L1CAM
3553,L2HGDH
3554,L3HYPDH
3555,L3MBTL1
3556,L3MBTL2
3557,L3MBTL3
3558,LACE1
3559,LACTB
3560,LACTB2
3561,LAGE3
3562,LAMA1
3563,LAMA2
3564,LAMA5
3565,LAMB1
3566,LAMC1
3567,LAMP2
3568,LAMP3
3569,LAMTOR1
3570,LAMTOR2
3571,LAMTOR3
3572,LAMTOR5
3573,LANCL1
3574,LANCL3
3575,LAP3
3576,LAPTM4A
3577,LAPTM5
3578,LARP1
3579,LARP1B
3580,LARP4
3581,LARP4B
3582,LARP6
3583,LARP7
3584,LARS
3585,LARS2
3586,LAS1L
3587,LASP1
3588,LAT2
3589,LATS1
3590,LAYN
3591,LBH
3592,LBHD1
3593,LBX2
3594,LCA5
3595,LCK
3596,LCLAT1
3597,LCMT1
3598,LCN12
3599,LCORL
3600,LCP1
3601,LDAH
3602,LDB1
3603,LDHA
3604,LDHB
3605,LDHD
3606,LDLR
3607,LDLRAD4
3608,LDOC1
3609,LDOC1L
3610,LEF1
3611,LEMD1
3612,LENG1
3613,LENG9
3614,LEO1
3615,LEPR
3616,LETM1
3617,LETM2
3618,LETMD1
3619,LGALS1
3620,LGALS12
3621,LGALS3
3622,LGALS3BP
3623,LGALS8
3624,LGALS9
3625,LGR5
3626,LHFP
3627,LHFPL2
3628,LHX3
3629,LHX9
3630,LIAS
3631,LIG1
3632,LIG3
3633,LIG4
3634,LIMA1
3635,LIMK1
3636,LIMS1
3637,LIN28B
3638,LIN37
3639,LIN7C
3640,LIN9
3641,LINC00094
3642,LINC00116
3643,LINC00184
3644,LINC00221
3645,LINC00265
3646,LINC00301
3647,LINC00327
3648,LINC00346
3649,LINC00404
3650,LINC00441
3651,LINC00460
3652,LINC00473
3653,LINC00589
3654,LINC00619
3655,LIPA
3656,LIPG
3657,LIPT1
3658,LIX1L
3659,LLPH
3660,LMAN1
3661,LMAN2
3662,LMAN2L
3663,LMBR1
3664,LMBR1L
3665,LMBRD1
3666,LMBRD2
3667,LMF1
3668,LMF2
3669,LMNA
3670,LMNB1
3671,LMNB2
3672,LMO2
3673,LMO3
3674,LMO4
3675,LMO7
3676,LNPK
3677,LNX1
3678,LONP1
3679,LOX
3680,LOXL1
3681,LOXL2
3682,LOXL3
3683,LPAR1
3684,LPGAT1
3685,LPIN1
3686,LPL
3687,LPP
3688,LRAT
3689,LRBA
3690,LRCH1
3691,LRCH2
3692,LRCH3
3693,LRCH4
3694,LRFN2
3695,LRG1
3696,LRIG2
3697,LRIG3
3698,LRP1
3699,LRP10
3700,LRP11
3701,LRP12
3702,LRP2
3703,LRP5L
3704,LRP6
3705,LRP8
3706,LRPAP1
3707,LRPPRC
3708,LRR1
3709,LRRC1
3710,LRRC14
3711,LRRC17
3712,LRRC20
3713,LRRC25
3714,LRRC27
3715,LRRC29
3716,LRRC32
3717,LRRC37A5P
3718,LRRC38
3719,LRRC40
3720,LRRC41
3721,LRRC42
3722,LRRC47
3723,LRRC52
3724,LRRC58
3725,LRRC59
3726,LRRC61
3727,LRRC75A-AS1
3728,LRRC8A
3729,LRRC8D
3730,LRRFIP1
3731,LRRK2
3732,LRRN4
3733,LRRTM1
3734,LRSAM1
3735,LSAMP
3736,LSG1
3737,LSM1
3738,LSM12
3739,LSM14A
3740,LSM2
3741,LSM3
3742,LSM4
3743,LSM5
3744,LSM6
3745,LSM7
3746,LSM8
3747,LSP1
3748,LSR
3749,LTA4H
3750,LTB4R
3751,LTB4R2
3752,LTBP1
3753,LTBP2
3754,LTBP3
3755,LTBP4
3756,LTBR
3757,LTK
3758,LTV1
3759,LUC7L
3760,LUC7L2
3761,LUC7L3
3762,LUM
3763,LURAP1L
3764,LUZP1
3765,LY6E
3766,LY6G5B
3767,LY6G6E
3768,LY75-CD302
3769,LY86
3770,LY96
3771,LYAR
3772,LYL1
3773,LYPD1
3774,LYPD3
3775,LYPD6
3776,LYPLA1
3777,LYPLAL1
3778,LYRM1
3779,LYRM2
3780,LYRM4
3781,LYRM7
3782,LYRM9
3783,LYSMD3
3784,LYST
3785,LZIC
3786,LZTR1
3787,LZTS2
3788,MAB21L2
3789,MACF1
3790,MACROD1
3791,MAD2L1
3792,MAD2L2
3793,MADD
3794,MAEA
3795,MAF
3796,MAF1
3797,MAFF
3798,MAFG-AS1
3799,MAFIP
3800,MAFK
3801,MAGEC1
3802,MAGED1
3803,MAGED2
3804,MAGED4B
3805,MAGEF1
3806,MAGEH1
3807,MAGI2-AS3
3808,MAGOHB
3809,MAGT1
3810,MAIP1
3811,MAK16
3812,MAL2
3813,MALAT1
3814,MALL
3815,MALSU1
3816,MAMDC2
3817,MAML2
3818,MAN1B1
3819,MAN2A1
3820,MAN2A2
3821,MAN2B2
3822,MAN2C1
3823,MANBA
3824,MANBAL
3825,MANF
3826,MANSC1
3827,MAOA
3828,MAP1A
3829,MAP1B
3830,MAP1LC3A
3831,MAP1LC3B
3832,MAP1S
3833,MAP2
3834,MAP2K1
3835,MAP2K2
3836,MAP2K4
3837,MAP2K7
3838,MAP3K1
3839,MAP3K10
3840,MAP3K11
3841,MAP3K12
3842,MAP3K2
3843,MAP3K20-AS1
3844,MAP3K3
3845,MAP3K4
3846,MAP3K6
3847,MAP4
3848,MAP4K4
3849,MAP6
3850,MAP7
3851,MAP7D1
3852,MAP7D3
3853,MAP9
3854,MAPK1
3855,MAPK12
3856,MAPK13
3857,MAPK1IP1L
3858,MAPK3
3859,MAPK6
3860,MAPK8IP2
3861,MAPK8IP3
3862,MAPKAP1
3863,MAPKAPK3
3864,MAPKAPK5
3865,MAPKAPK5-AS1
3866,MAPKBP1
3867,MAPRE1
3868,MARC1
3869,MARCH1
3870,MARCH5
3871,MARCH7
3872,MARK1
3873,MARK2
3874,MARK3
3875,MARS2
3876,MARVELD1
3877,MARVELD2
3878,MASP1
3879,MAST2
3880,MAT2B
3881,MATN2
3882,MATR3
3883,MAU2
3884,MAVS
3885,MAX
3886,MAZ
3887,MBD1
3888,MBD2
3889,MBD3
3890,MBD4
3891,MBD6
3892,MBIP
3893,MBLAC1
3894,MBLAC2
3895,MBNL3
3896,MBOAT7
3897,MBP
3898,MBTPS2
3899,MCAT
3900,MCCC1
3901,MCCC2
3902,MCEE
3903,MCF2L
3904,MCF2L-AS1
3905,MCFD2
3906,MCM10
3907,MCM2
3908,MCM3
3909,MCM3AP
3910,MCM3AP-AS1
3911,MCM4
3912,MCM5
3913,MCM6
3914,MCM7
3915,MCM8
3916,MCM9
3917,MCMBP
3918,MCPH1
3919,MCRIP2
3920,MCRS1
3921,MCTP2
3922,MCTS1
3923,MCU
3924,MDC1
3925,MDH1
3926,MDH2
3927,MDK
3928,MDM1
3929,MDM2
3930,MDN1
3931,MDP1
3932,ME1
3933,ME2
3934,MEA1
3935,MEAF6
3936,MECOM
3937,MECP2
3938,MECR
3939,MED1
3940,MED12
3941,MED13L
3942,MED14
3943,MED15
3944,MED16
3945,MED17
3946,MED23
3947,MED24
3948,MED25
3949,MED26
3950,MED29
3951,MED31
3952,MED4
3953,MED6
3954,MED7
3955,MED9
3956,MEF2A
3957,MEGF6
3958,MEGF8
3959,MEIG1
3960,MEIS2
3961,MELK
3962,MELTF-AS1
3963,MEN1
3964,MEPCE
3965,MESDC1
3966,MESDC2
3967,MESP1
3968,MEST
3969,MET
3970,METAP1
3971,METAP1D
3972,METRN
3973,METTL12
3974,METTL13
3975,METTL14
3976,METTL15
3977,METTL16
3978,METTL17
3979,METTL21A
3980,METTL22
3981,METTL23
3982,METTL26
3983,METTL2B
3984,METTL3
3985,METTL5
3986,METTL6
3987,METTL8
3988,METTL9
3989,MEX3B
3990,MEX3C
3991,MEX3D
3992,MFAP1
3993,MFAP2
3994,MFAP3
3995,MFAP3L
3996,MFAP5
3997,MFF
3998,MFGE8
3999,MFN1
4000,MFN2
4001,MFNG
4002,MFSD1
4003,MFSD10
4004,MFSD11
4005,MFSD12
4006,MFSD14A
4007,MFSD14B
4008,MFSD14C
4009,MFSD4A
4010,MFSD4B
4011,MFSD5
4012,MFSD6
4013,MGA
4014,MGAT1
4015,MGAT2
4016,MGAT4B
4017,MGAT5
4018,MGLL
4019,MGME1
4020,MGMT
4021,MGRN1
4022,MGST2
4023,MGST3
4024,MIA
4025,MIB1
4026,MIB2
4027,MICA
4028,MICAL1
4029,MICAL3
4030,MICALL1
4031,MICALL2
4032,MICB
4033,MICU1
4034,MICU2
4035,MID1
4036,MID1IP1-AS1
4037,MIDN
4038,MIEF1
4039,MIEN1
4040,MIER1
4041,MIER2
4042,MIER3
4043,MIF
4044,MIF4GD
4045,MIGA1
4046,MIGA2
4047,MINK1
4048,MINOS1
4049,MINPP1
4050,MIPOL1
4051,MIR100HG
4052,MIR1181
4053,MIR1204
4054,MIR122
4055,MIR137
4056,MIR146A
4057,MIR199A1
4058,MIR21
4059,MIR210HG
4060,MIR214
4061,MIR221
4062,MIR22HG
4063,MIR3124
4064,MIR3187
4065,MIR31HG
4066,MIR3613
4067,MIR3648-1
4068,MIR3650
4069,MIR3654
4070,MIR4454
4071,MIR4482
4072,MIR4687
4073,MIR4727
4074,MIR4741
4075,MIR4763
4076,MIR564
4077,MIR572
4078,MIR658
4079,MIR92B
4080,MIR933
4081,MIRLET7I
4082,MIS12
4083,MIS18A
4084,MIS18BP1
4085,MITD1
4086,MITF
4087,MKI67
4088,MKL1
4089,MKL2
4090,MKLN1
4091,MKNK1
4092,MKNK2
4093,MKRN1
4094,MKRN2
4095,MKS1
4096,MKX
4097,MLF2
4098,MLH1
4099,MLLT1
4100,MLLT10
4101,MLLT11
4102,MLLT6
4103,MLST8
4104,MLX
4105,MLXIP
4106,MLXIPL
4107,MMAA
4108,MMAB
4109,MMACHC
4110,MMADHC
4111,MMD
4112,MME
4113,MMGT1
4114,MMP1
4115,MMP14
4116,MMP16
4117,MMP2
4118,MMP25
4119,MMP26
4120,MMP9
4121,MMS19
4122,MMS22L
4123,MN1
4124,MNAT1
4125,MND1
4126,MNS1
4127,MNT
4128,MOB1A
4129,MOB1B
4130,MOB3A
4131,MOB4
4132,MOGAT1
4133,MOGS
4134,MON1A
4135,MON1B
4136,MORC3
4137,MORC4
4138,MORF4L1
4139,MORF4L2
4140,MORN2
4141,MORN3
4142,MOSPD1
4143,MOSPD2
4144,MOSPD3
4145,MOV10
4146,MOXD1
4147,MPC1
4148,MPC2
4149,MPDZ
4150,MPG
4151,MPHOSPH10
4152,MPHOSPH6
4153,MPHOSPH8
4154,MPHOSPH9
4155,MPI
4156,MPND
4157,MPO
4158,MPP1
4159,MPP2
4160,MPP4
4161,MPP5
4162,MPPE1
4163,MPPED2
4164,MPRIP
4165,MPST
4166,MPV17
4167,MPZL3
4168,MRAP
4169,MRAS
4170,MRC2
4171,MRE11
4172,MRFAP1
4173,MRFAP1L1
4174,MRGPRE
4175,MRGPRX3
4176,MRI1
4177,MRM1
4178,MRM2
4179,MRM3
4180,MROH8
4181,MRPL1
4182,MRPL10
4183,MRPL11
4184,MRPL12
4185,MRPL13
4186,MRPL14
4187,MRPL15
4188,MRPL18
4189,MRPL19
4190,MRPL2
4191,MRPL20
4192,MRPL21
4193,MRPL22
4194,MRPL23
4195,MRPL24
4196,MRPL27
4197,MRPL28
4198,MRPL3
4199,MRPL30
4200,MRPL33
4201,MRPL35
4202,MRPL36
4203,MRPL37
4204,MRPL38
4205,MRPL39
4206,MRPL4
4207,MRPL40
4208,MRPL41
4209,MRPL42
4210,MRPL43
4211,MRPL44
4212,MRPL45
4213,MRPL46
4214,MRPL47
4215,MRPL48
4216,MRPL49
4217,MRPL51
4218,MRPL53
4219,MRPL54
4220,MRPL55
4221,MRPL58
4222,MRPL9
4223,MRPS10
4224,MRPS11
4225,MRPS12
4226,MRPS14
4227,MRPS15
4228,MRPS16
4229,MRPS17
4230,MRPS18A
4231,MRPS18B
4232,MRPS18C
4233,MRPS2
4234,MRPS22
4235,MRPS23
4236,MRPS24
4237,MRPS25
4238,MRPS26
4239,MRPS27
4240,MRPS28
4241,MRPS30
4242,MRPS31
4243,MRPS33
4244,MRPS34
4245,MRPS36
4246,MRPS5
4247,MRPS7
4248,MRPS9
4249,MRRF
4250,MRRFP1
4251,MRTO4
4252,MS4A4A
4253,MS4A6A
4254,MS4A8
4255,MSANTD3
4256,MSANTD4
4257,MSC
4258,MSH2
4259,MSH3
4260,MSH6
4261,MSI1
4262,MSL1
4263,MSL2
4264,MSL3
4265,MSL3P1
4266,MSLN
4267,MSMO1
4268,MSMP
4269,MSN
4270,MSRA
4271,MSRB2
4272,MST1
4273,MSX2
4274,MT1L
4275,MT1M
4276,MT1P3
4277,MTA1
4278,MTA2
4279,MTA3
4280,MTCH1
4281,MTCH2
4282,MTCP1
4283,MTDH
4284,MTERF1
4285,MTERF3
4286,MTERF4
4287,MTF2
4288,MTFMT
4289,MTFR1
4290,MTFR1L
4291,MTG1
4292,MTG2
4293,MTHFD1
4294,MTHFD1L
4295,MTHFR
4296,MTIF2
4297,MTIF3
4298,MTM1
4299,MTMR10
4300,MTMR2
4301,MTMR4
4302,MTMR8
4303,MTMR9LP
4304,MTND4P12
4305,MTND4P24
4306,MTND5P11
4307,MTO1
4308,MTOR
4309,MTRF1L
4310,MTRR
4311,MTSS1
4312,MTUS1
4313,MTUS2
4314,MTX1
4315,MTX3
4316,MUC1
4317,MUC3B
4318,MUL1
4319,MUM1
4320,MUS81
4321,MUSTN1
4322,MUT
4323,MUTYH
4324,MVB12A
4325,MVD
4326,MVK
4327,MVP
4328,MX1
4329,MXD3
4330,MXD4
4331,MXRA5
4332,MXRA7
4333,MXRA8
4334,MYADM
4335,MYB
4336,MYBBP1A
4337,MYBL2
4338,MYC
4339,MYCBP
4340,MYCBP2
4341,MYCT1
4342,MYDGF
4343,MYEF2
4344,MYEOV
4345,MYH10
4346,MYH11
4347,MYH9
4348,MYL12B
4349,MYL2
4350,MYL3
4351,MYL4
4352,MYL5
4353,MYL6B
4354,MYL9
4355,MYLIP
4356,MYLK
4357,MYNN
4358,MYO18A
4359,MYO19
4360,MYO1B
4361,MYO1C
4362,MYO5A
4363,MYO5B
4364,MYO7A
4365,MYOCD
4366,MYOF
4367,MYPN
4368,MYRIP
4369,MYSM1
4370,MZF1
4371,MZT1
4372,MZT2B
4373,N4BP2L2
4374,N4BP3
4375,NAA10
4376,NAA15
4377,NAA16
4378,NAA25
4379,NAA35
4380,NAA38
4381,NAA50
4382,NAA60
4383,NAALAD2
4384,NABP2
4385,NACA
4386,NACA2
4387,NACA3P
4388,NACAP1
4389,NACC1
4390,NACC2
4391,NADK
4392,NADK2
4393,NAE1
4394,NAGA
4395,NAGK
4396,NAGS
4397,NAIF1
4398,NAP1L1
4399,NAP1L1P1
4400,NAP1L4
4401,NAPA
4402,NAPEPLD
4403,NAPG
4404,NAPRT
4405,NARF
4406,NARFL
4407,NARS
4408,NARS2
4409,NASP
4410,NAT1
4411,NAT10
4412,NAT14
4413,NAT6
4414,NAT8L
4415,NAT9
4416,NAV1
4417,NAV2
4418,NAV2-AS2
4419,NAV3
4420,NAXE
4421,NBAS
4422,NBEAL1
4423,NBEAL2
4424,NBL1
4425,NBPF15
4426,NBPF3
4427,NBR1
4428,NBR2
4429,NCAM1
4430,NCAPD2
4431,NCAPD3
4432,NCAPG2
4433,NCAPH2
4434,NCBP1
4435,NCBP2
4436,NCBP3
4437,NCF2
4438,NCKAP1
4439,NCKAP5L
4440,NCKIPSD
4441,NCL
4442,NCLN
4443,NCOA2
4444,NCOA3
4445,NCOA4
4446,NCOA6
4447,NCOA7
4448,NCOR1
4449,NCOR2
4450,NCS1
4451,NCSTN
4452,NDC1
4453,NDC80
4454,NDEL1
4455,NDFIP1
4456,NDFIP2
4457,NDOR1
4458,NDRG3
4459,NDST1
4460,NDUFA11
4461,NDUFA2
4462,NDUFA3
4463,NDUFA4
4464,NDUFA4L2
4465,NDUFA5
4466,NDUFA6
4467,NDUFA7
4468,NDUFA8
4469,NDUFA9
4470,NDUFAF1
4471,NDUFAF2
4472,NDUFAF3
4473,NDUFAF5
4474,NDUFAF6
4475,NDUFAF7
4476,NDUFAF8
4477,NDUFB1
4478,NDUFB11
4479,NDUFB1P1
4480,NDUFB2
4481,NDUFB3
4482,NDUFB4
4483,NDUFB5
4484,NDUFB6
4485,NDUFB7
4486,NDUFB9
4487,NDUFC2-KCTD14
4488,NDUFS1
4489,NDUFS2
4490,NDUFS3
4491,NDUFS4
4492,NDUFS5
4493,NDUFS6
4494,NDUFS7
4495,NDUFS8
4496,NDUFV1
4497,NDUFV2
4498,NDUFV3
4499,NEB
4500,NECAB3
4501,NEDD4
4502,NEDD8
4503,NEDD8-MDP1
4504,NEFM
4505,NEK4
4506,NEK6
4507,NEK7
4508,NEK9
4509,NELFA
4510,NELFCD
4511,NEMF
4512,NEMP1
4513,NENF
4514,NEO1
4515,NEPRO
4516,NET1
4517,NEU1
4518,NEU3
4519,NEURL1
4520,NEURL4
4521,NEUROG3
4522,NEXN
4523,NF2
4524,NFAM1
4525,NFASC
4526,NFAT5
4527,NFATC2
4528,NFATC2IP
4529,NFATC3
4530,NFATC4
4531,NFE2L1
4532,NFE2L2
4533,NFIA
4534,NFIX
4535,NFKB1
4536,NFKB2
4537,NFKBIL1
4538,NFS1
4539,NFU1
4540,NFX1
4541,NFXL1
4542,NFYA
4543,NFYB
4544,NFYC
4545,NGDN
4546,NGFR
4547,NGLY1
4548,NGRN
4549,NHLRC2
4550,NHLRC3
4551,NHP2
4552,NHSL1
4553,NID1
4554,NIFK
4555,NIN
4556,NINJ2
4557,NINL
4558,NIP7
4559,NIPA2
4560,NIPAL1
4561,NIPAL2
4562,NIPAL3
4563,NIPSNAP1
4564,NIPSNAP3A
4565,NIPSNAP3B
4566,NISCH
4567,NIT2
4568,NKAP
4569,NKAPL
4570,NKAPP1
4571,NKG7
4572,NKIRAS1
4573,NKRF
4574,NKTR
4575,NKX2-3
4576,NKX3-1
4577,NLE1
4578,NLK
4579,NLRP10
4580,NLRP6
4581,NLRX1
4582,NME1
4583,NME1-NME2
4584,NME2P1
4585,NME4
4586,NME7
4587,NMI
4588,NMRAL1
4589,NMUR2
4590,NNT
4591,NOA1
4592,NOB1
4593,NOC2L
4594,NOC3L
4595,NOC4L
4596,NOCT
4597,NOD1
4598,NOL10
4599,NOL11
4600,NOL12
4601,NOL3
4602,NOL4L
4603,NOL6
4604,NOL7
4605,NOL8
4606,NOL9
4607,NOLC1
4608,NOM1
4609,NONO
4610,NOP14
4611,NOP16
4612,NOP56
4613,NOP58
4614,NOS2
4615,NOS3
4616,NOSIP
4617,NOTCH2
4618,NOTCH4
4619,NOVA2
4620,NOX1
4621,NOX4
4622,NOX5
4623,NOXA1
4624,NOXO1
4625,NPAS3
4626,NPB
4627,NPC1
4628,NPC2
4629,NPDC1
4630,NPEPL1
4631,NPFFR1
4632,NPHP3
4633,NPHP4
4634,NPM1
4635,NPM1P5
4636,NPM3
4637,NPPC
4638,NPR2
4639,NPR3
4640,NPRL3
4641,NPTN
4642,NPTX1
4643,NQO1
4644,NQO2
4645,NR1D1
4646,NR1H2
4647,NR1H3
4648,NR2C1
4649,NR2C2
4650,NR2C2AP
4651,NR2F2
4652,NR3C1
4653,NR3C2
4654,NR4A1
4655,NRAS
4656,NRDC
4657,NREP
4658,NRG2
4659,NRIP3
4660,NRM
4661,NRN1
4662,NRP1
4663,NRP2
4664,NRSN2
4665,NRXN2
4666,NSA2
4667,NSD1
4668,NSD2
4669,NSDHL
4670,NSFL1C
4671,NSL1
4672,NSMAF
4673,NSMCE1
4674,NSMCE4A
4675,NSMF
4676,NSUN2
4677,NSUN3
4678,NSUN4
4679,NT5C
4680,NT5C2
4681,NT5C3B
4682,NT5DC1
4683,NT5DC2
4684,NT5DC3
4685,NT5DC4
4686,NT5E
4687,NT5M
4688,NTAN1
4689,NTHL1
4690,NTM
4691,NTMT1
4692,NTNG1
4693,NTNG2
4694,NTPCR
4695,NTRK1
4696,NTRK2
4697,NUB1
4698,NUCB1
4699,NUCB2
4700,NUCKS1
4701,NUDC
4702,NUDCD1
4703,NUDCD3
4704,NUDT1
4705,NUDT10
4706,NUDT15
4707,NUDT16L1
4708,NUDT17
4709,NUDT18
4710,NUDT19
4711,NUDT2
4712,NUDT21
4713,NUDT22
4714,NUDT3
4715,NUDT4
4716,NUDT5
4717,NUDT6
4718,NUDT8
4719,NUDT9
4720,NUF2
4721,NUFIP1
4722,NUFIP2
4723,NUMA1
4724,NUMB
4725,NUP107
4726,NUP133
4727,NUP153
4728,NUP155
4729,NUP160
4730,NUP205
4731,NUP210
4732,NUP214
4733,NUP35
4734,NUP37
4735,NUP43
4736,NUP54
4737,NUP58
4738,NUP62
4739,NUP62CL
4740,NUP85
4741,NUP88
4742,NUP93
4743,NUP98
4744,NUPL1
4745,NUPL2
4746,NUPR1
4747,NUS1
4748,NUSAP1
4749,NUTF2
4750,NVL
4751,NXF1
4752,NXNL2
4753,NXPE3
4754,NXPH1
4755,NXT1
4756,OARD1
4757,OAS1
4758,OAT
4759,OAZ2
4760,OAZ3
4761,OBSL1
4762,OCA2
4763,OCEL1
4764,OCIAD1
4765,OCIAD2
4766,OCLN
4767,OCRL
4768,ODC1
4769,ODF3L1
4770,OFD1
4771,OGDH
4772,OGFOD1
4773,OGFOD2
4774,OGFOD3
4775,OGFRL1
4776,OGG1
4777,OGT
4778,OIP5
4779,OLA1
4780,OLFML1
4781,OLMALINC
4782,OMA1
4783,OMD
4784,ONECUT3
4785,OPA1
4786,OPLAH
4787,OPN3
4788,OPRK1
4789,OPRL1
4790,OPTN
4791,ORC1
4792,ORC2
4793,ORC5
4794,ORC6
4795,ORMDL1
4796,ORMDL2
4797,OS9
4798,OSBP
4799,OSBP2
4800,OSBPL10
4801,OSBPL11
4802,OSBPL1A
4803,OSBPL5
4804,OSBPL7
4805,OSBPL8
4806,OSBPL9
4807,OSER1
4808,OSGEP
4809,OSGEPL1
4810,OSGIN2
4811,OSM
4812,OSMR
4813,OST4
4814,OSTC
4815,OSTM1
4816,OTUD1
4817,OTUD3
4818,OTUD4
4819,OTUD5
4820,OTULIN
4821,OTX1
4822,OVCA2
4823,OVGP1
4824,OVOL2
4825,OXCT1
4826,OXLD1
4827,OXNAD1
4828,OXSM
4829,OXTR
4830,P2RX5
4831,P2RY2
4832,P2RY6
4833,P2RY8
4834,P3H1
4835,P3H3
4836,P3H4
4837,P4HA1
